Price,Living,quality,structure,renovation,condiction,greenspace,Traffic,VIEW,Time,X,Y
12.517227,0.199418,0.192467,0.5,0,1,0,0,0.115385,37953,434035.8029,5602706.938
12.244812,0.15672,0.298638,0.25,0.5,0.666667,0,0,0.432692,37470,437700.118,5598355.683
12.827587,0.455361,0.216625,0.5,1,1,0,0,0.019231,37715,433624.7673,5603666.006
12.764722,0.406114,0.185669,0.5,1,1,0,0.666667,0.028846,37561,435746.9058,5609795.298
12.604849,0.340611,0.177976,0.5,1,1,0.4,1,0.057692,38098,436257.2194,5610174.48
12.689619,0.404901,0.214876,0.5,1,1,0,0,0.009615,37741,431836.1802,5609805.987
12.337101,0.170306,0.200507,0.25,1,1,0,0,0.240385,38153,434078.5024,5603650.619
12.367341,0.163998,0.297544,0.25,0,0.333333,0,0,0.355769,37970,436516.844,5606498.932
12.542188,0.383552,0.229772,0.5,1,1,0,0,0.019231,37609,431817.9313,5610569.963
12.377923,0.350073,0.255313,0.5,1,1,0,0,0.076923,37508,434528.1988,5610279.112
12.285346,0.336972,0.191612,0.25,1,1,0,0,0.173077,37742,432816.7651,5608515.147
12.03424,0.194566,0.242809,0.25,1,0,0,0,0.019231,37503,433389.386,5610575.609
12.271392,0.307132,0.146595,0.5,1,1,0,0,0.067308,37529,431319.0284,5609147.135
12.818552,0.408054,0.405471,0.75,1,1,0.6,0,0.086538,37656,433894.3685,5604706.473
12.305357,0.286026,0.145572,0.25,1,1,1,0,0.019231,37487,432236.9096,5610154.034
12.384219,0.262979,0.19695,0.5,1,1,0,0,0.086538,38156,432695.8127,5609315.089
12.598115,0.344008,0.14455,0.5,1,1,0,0,0.009615,38168,431033.0899,5608170.093
12.449019,0.294275,0.540527,0.5,1,1,0,0,0.201923,38085,435612.6002,5608832.915
12.031261,0.128093,0.106788,0.25,0.5,0,0,0,0.009615,37972,444542.6506,5593402.861
12.128111,0.037846,0.089602,0.25,0.166667,0.333333,0,0,0.884615,37539,437753.9553,5605090.155
12.616691,0.382339,0.57506,0.5,1,0,0,0,0.067308,37904,443342.1133,5593685.09
12.341477,0.233624,0.157484,0.25,1,1,0,0,0.076923,37531,442704.3442,5595495.846
12.144197,0.166181,0.168,0.25,0,0,0,0.333333,0.153846,38114,442571.7787,5593057.232
12.273731,0.27802,0.271354,0.25,0.5,1,0,0,0.163462,37777,432100.0926,5608492.259
12.345835,0.196992,0.252206,0.25,0.166667,0.333333,0,0,0.317308,38163,438141.0633,5608457.54
12.793859,0.168365,0.253827,0.25,0.166667,0.333333,0,0.666667,0.730769,38106,439065.0121,5604100.339
12.170445,0.196264,0.103386,0.25,1,0,0,0,0.028846,37943,431137.807,5609523.656
12.657648,0.383552,0.207415,0.5,1,1,0.6,0,0.019231,37600,431795.2637,5610587.997
13.296317,0.487385,0.634355,0.75,0.166667,1,1,0,0.115385,37718,436235.503,5609487.98
12.97154,0.338671,0.104659,0.75,1,0.333333,0,0,0.048077,37559,436817.9746,5603984.161
11.964001,0.115963,0.11414,0.25,0,0,0,0,0.278846,37804,433445.4517,5607690.468
12.558489,0.357108,0.185649,0.5,1,1,0,0,0.009615,38083,433036.2467,5604592.001
12.604849,0.256429,0.236834,0.5,0.166667,1,0,0,0.125,37467,433921.9169,5601468.765
12.521493,0.383066,0.147122,0.5,1,1,0,0,0.009615,37799,433183.999,5604416.933
12.225875,0.322902,0.2469,0.5,1,1,0,0.666667,0.125,37715,433792.1472,5609870.398
12.371587,0.323144,0.240436,0.5,1,1,0,0,0.096154,37452,432058.3166,5608947.746
12.842369,0.436681,0.200121,0.5,1,1,0,0,0.019231,37757,433612.612,5602112.135
12.29225,0.350073,0.160494,0.25,1,1,0,0,0.230769,38114,433512.5124,5609077.503
12.245293,0.155022,0.152499,0.25,0,0.333333,0,0,0.076923,37944,443025.8943,5593791.073
12.332705,0.22198,0.253583,0.5,1,0.666667,1,0,0.221154,38050,433660.1811,5604258.327
12.317167,0.227317,0.163774,0.5,1,1,0,0,0.067308,37956,433040.8387,5610033.679
12.188418,0.194323,0.103887,0.25,1,0,0,0,0.076923,38128,432686.4856,5609145.645
12.058153,0.097525,0.258368,0.25,0.166667,0.333333,1,0.333333,0.413462,37455,439514.1485,5606415.301
12.089539,0.164726,0.133487,0.25,1,0,0,0,0.067308,37952,442945.1218,5593705.234
12.218495,0.30228,0.165196,0.25,1,1,0,1,0.067308,37977,442816.7302,5595258.467
12.367341,0.359292,0.215364,0.25,1,1,0,0.666667,0.067308,38120,434464.2982,5610485.408
12.736701,0.205968,0.289498,0.25,0.166667,0.333333,0,0,0.480769,38013,436790.7826,5604235.219
12.316361,0.281174,0.146865,0.25,1,1,0,0,0.019231,37677,433500.4402,5610515.517
12.688499,0.454634,0.221134,0.5,1,1,0,0,0.067308,37895,441957.834,5592950.597
12.472276,0.322174,0.179282,0.5,1,1,0,0,0.019231,37600,430708.7118,5610490.506
12.368323,0.284571,0.152268,0.25,1,0,0,0,0.009615,37762,433312.9446,5604673.081
12.32829,0.085638,0.268768,0.25,0.166667,0.333333,0,0,0.538462,37470,437810.8503,5604916.216
12.242997,0.23411,0.162559,0.5,1,1,0,0,0.019231,37634,432958.9019,5604943.037
12.715898,0.427462,0.203877,0.5,1,1,0,0,0.009615,37992,431675.2879,5609844.61
12.505807,0.255459,0.089641,0.5,1,1,0,0,0.115385,37460,438362.7378,5600518.409
12.487485,0.301553,0.186505,0.5,1,1,0,0,0.096154,38142,433919.9565,5601022.66
13.016558,0.745269,0.241375,0.75,1,1,0.8,0,0.067308,37469,433579.6046,5604974.08
12.375815,0.302523,0.156333,0.25,1,1,1,0,0.096154,37662,441400.6544,5596539.985
12.13081,0.157205,0.117986,0.25,1,0.333333,0,0,0.076923,37706,443010.9527,5593798.669
12.538967,0.41606,0.37647,0.5,1,1,0,0.333333,0.144231,37830,442289.2635,5593662.465
12.227374,0.214702,0.076552,0.25,1,0,0,0,0.009615,38065,431039.741,5609797.663
12.48484,0.159631,0.245556,0.25,0.166667,0,0,0,0.413462,37687,436539.6451,5606692.459
12.072541,0.140708,0.209306,0.25,0.166667,0,0,0,0.432692,37684,439270.6643,5598927.712
12.385059,0.274139,0.147766,0.5,1,1,0,0,0.019231,37747,433164.4169,5604499.519
11.995969,0.18753,0.13377,0.25,1,0,0,0,0.230769,37831,437669.7869,5609133.366
12.456831,0.287724,0.18491,0.5,1,1,0,0,0.086538,37526,433690.7289,5601087.107
12.100712,0.230956,0.15358,0.25,1,1,0,0,0.086538,37607,434422.0453,5610035.812
12.367341,0.215672,0.181469,0.5,0,1,0,0,0.105769,37781,433371.7231,5609963.315
12.009437,0.130277,0.167769,0.25,0.166667,0,0,0,0.019231,37560,443484.6905,5594538.794
12.323856,0.131781,0.089622,0.25,0.833333,0.333333,0,0,0.884615,37578,437734.5648,5603614.61
12.777617,0.421155,0.247897,0.5,1,1,0,0,0.076923,37799,431047.8007,5606674.881
12.679196,0.335032,0.26862,0.25,0.166667,0.333333,0,0,0.423077,37446,437802.5256,5605042.265
12.160029,0.119117,0.338888,0.25,0.166667,1,0,0,0.461538,37525,438471.3807,5607035.79
12.332705,0.163998,0.20636,0.25,0.5,1,0,0,0.115385,37601,433991.6239,5609648.106
12.125405,0.180592,0.181526,0.25,1,0.333333,0.6,0,0.125,38071,439687.8568,5608269.425
12.683858,0.353954,0.187617,0.5,1,1,0,0,0.009615,38083,432434.2727,5610363.88
12.768542,0.302766,0.090779,0.5,1,0.333333,0,0,0.019231,37746,438471.3745,5605486.545
12.336197,0.29476,0.148589,0.25,1,1,0,0.333333,0.019231,38122,431216.4604,5608234.779
12.461044,0.396652,0.276917,0.5,1,1,0,0,0.009615,38042,433164.8804,5604750.884
12.528156,0.246725,0.326655,0.25,1,1,0,0,0.375,38142,435280.3358,5606667.138
12.384988,0.306405,0.194075,0.25,1,1,0,0,0.019231,37747,433167.8828,5604430.567
13.194684,0.279961,0.239239,0.75,0.166667,1,0.2,0,0.038462,37918,435836.4306,5610097.377
12.409013,0.302523,0.177667,0.5,1,1,0,0,0.221154,37820,434934.2043,5608997.635
12.206318,0.174672,0.157928,0.5,1,1,0,0,0.019231,37796,432883.648,5604869.014
12.718896,0.308103,0.257416,0.5,1,1,0.6,0,0.086538,38132,433838.4313,5604616.162
12.35775,0.183649,0.261455,0.25,0.166667,1,0,0,0.019231,37578,432122.5813,5605249.845
11.930899,0.162542,0.129113,0.25,1,0,0,0,0.173077,37522,434817.9237,5609608.611
12.339291,0.247259,0.243729,0.25,1,0.333333,0,0,0.413462,37954,439408.9444,5597509.595
12.415117,0.18656,0.264954,0.5,0.5,1,0,0,0.278846,37700,433521.4154,5608064.826
12.279504,0.321446,0.137861,0.25,1,1,0,0,0.019231,37579,442709.8062,5592093.895
12.043554,0.182193,0.168187,0.25,1,0,0,0.333333,0.211538,37858,442506.8229,5593007.68
12.560244,0.359534,0.313984,0.5,1,1,0,0,0.086538,37853,431756.1654,5608683.399
12.301383,0.23132,0.147766,0.25,1,1,0.6,0.333333,0.038462,37917,431208.4485,5609521.359
12.528156,0.318535,0.288958,0.5,1,1,0,0,0.115385,38160,442340.3072,5595782.543
12.718896,0.474527,0.240005,0.5,1,1,0,0,0.096154,37474,435914.204,5609456.872
12.780369,0.235565,0.287549,0.5,0.166667,1,0,0,0.009615,37854,433240.4365,5609681.982
12.285346,0.137312,0.214663,0.25,0.166667,0.333333,0,0,0.413462,37751,439437.3382,5606527.094
12.152144,0.1082,0.199819,0.25,0.166667,0.333333,0,0,0.307692,37470,439451.2591,5608583.018
12.153036,0.188986,0.097841,0.25,1,0,0,0,0.009615,38050,443311.1344,5594707.994
12.542545,0.148229,0.209023,0.25,0.166667,0.333333,0,0,0.721154,38124,439193.9633,5604389.374
12.951575,0.539544,0.234731,0.75,1,1,0.6,0,0.076923,37764,433968.7372,5604797.472
12.01513,0.073751,0.14938,0.25,0.166667,0,0,0,0.903846,37567,438875.8563,5604743.548
12.594731,0.295245,0.132972,0.5,1,1,0,0,0,38120,431868.9259,5610392.815
13.008074,0.208879,0.330649,0.5,0,0.666667,0,0,0.394231,37798,436195.0973,5605157.43
12.301383,0.231441,0.271888,0.25,0,0.333333,0,0.666667,0.403846,37893,436220.9935,5606963.378
12.20106,0.16327,0.207228,0.25,0.5,0.333333,0,0,0.25,37764,439103.4468,5608903.743
12.160029,0.178069,0.211364,0.25,0.5,0,0,0,0.221154,37636,439278.707,5608864.513
12.325885,0.208637,0.130843,0.25,1,1,0,0,0.009615,38076,433412.0419,5602304.991
12.706848,0.394469,0.264182,0.5,1,1,0,0,0.067308,38121,433611.5462,5600898.012
12.066811,0.189471,0.13121,0.25,1,0.333333,0,0,0.211538,37587,440960.2565,5598076.062
12.100712,0.167637,0.117375,0.25,1,0,0,0,0.076923,37915,432664.422,5609146.958
12.230765,0.155264,0.21456,0.25,0,0.333333,0,0,0.278846,37498,438338.2971,5607622.634
12.553202,0.404415,0.16391,0.5,1,1,0,0,0.009615,37985,432861.2319,5605068.529
12.458775,0.434498,0.250045,0.5,0.5,1,0,0,0.163462,38097,435915.9555,5609089.561
12.21106,0.158661,0.20371,0.25,0,0.333333,0,0,0.067308,38114,442932.3624,5593802.968
12.611538,0.362445,0.209003,0.25,1,1,0,0,0.028846,37866,431087.7136,5608363.2
12.570716,0.12033,0.268768,0.25,0.166667,0.333333,0,0,0.5,37897,435957.0806,5604301.911
12.845291,0.268074,0.2668,0.5,0.166667,1,1,0,0.038462,38161,442409.355,5592191.837
12.252956,0.206453,0.099758,0.5,1,0.333333,0,0,0.125,38138,433660.5343,5601533.491
12.366915,0.184668,0.190415,0.25,0.166667,0.333333,0,0,0.509615,37995,438751.5526,5605085.073
12.277928,0.239447,0.159382,0.25,1,1,0,0,0.019231,37690,433510.5806,5610533.665
12.429216,0.331393,0.224517,0.5,1,1,0,0,0.057692,38159,432888.6484,5609684.92
11.982929,0.158418,0.091783,0.25,1,0,0,0,0.105769,37790,441506.6655,5598381.757
12.301383,0.198933,0.153426,0.25,0.166667,0.333333,0,0,0.221154,38155,432639.9996,5608248.751
12.326075,0.30131,0.175056,0.5,1,1,1,0,0.086538,38005,430946.5597,5608641.711
12.386588,0.369238,0.143739,0.25,1,1,0,0.333333,0.019231,37582,431126.1992,5608189.896
12.245293,0.288064,0.125042,0.25,1,0,0,0,0.221154,38146,433655.0242,5608445.792
12.479909,0.383309,0.257493,0.5,1,1,0,0,0.240385,37902,433752.0786,5604218.882
12.63487,0.397865,0.253248,0.5,1,1,0,0,0.019231,37740,432796.8323,5604047.242
12.246086,0.288452,0.181822,0.25,1,1,0,0,0.019231,37574,430811.4834,5610578.169
12.100712,0.117419,0.139276,0.25,0.166667,0.333333,0,0.333333,0.442308,37648,438286.8392,5600079.59
12.061047,0.043426,0.268434,0,0.166667,0.333333,0,0.666667,0.548077,37459,437901.6463,5604961.63
12.628067,0.323872,0.216561,0.5,1,1,0,0,0.057692,38147,442265.9412,5593883.356
12.271392,0.205968,0.134902,0.5,1,0.333333,0,0,0.096154,38108,433966.4495,5600970.975
12.60018,0.407812,0.303224,0.5,1,1,0,0.333333,0.019231,37457,433723.9576,5602102.644
12.213545,0.173702,0.180594,0.25,0,1,0,1,0.096154,37559,442762.9015,5595732.974
11.904968,0.144105,0.226279,0.25,0.166667,0.666667,0,0,0.25,37467,433098.2048,5608566.791
12.278393,0.163513,0.2091,0.25,0.333333,0.333333,0,0.333333,0.336538,37826,439533.1957,5598243.239
12.384219,0.327268,0.27475,0.25,1,1,0,0,0.115385,38150,441660.8931,5598239.962
12.67952,0.369481,0.177802,0.5,1,1,0,0.333333,0.028846,37799,429997.492,5606641.295
12.111762,0.239908,0.183752,0.25,0.5,1,0,0,0.153846,37442,440920.2343,5598587.586
12.771386,0.432072,0.287877,0.5,1,1,0.2,0,0.144231,38138,441892.8164,5595741.176
12.959256,0.464823,0.27576,0.75,1,1,0.6,0,0.009615,38146,432290.2365,5601410.875
12.345835,0.137069,0.26862,0.25,0.166667,0.333333,0,0,0.461538,37506,438236.4363,5606736.277
12.238056,0.318535,0.180999,0.25,0.5,1,0.6,0,0.163462,37452,440792.116,5598370.293
12.141534,0.161815,0.285234,0.25,0.166667,0.333333,0,0.333333,0.336538,37467,438841.9317,5608631.877
12.417144,0.354682,0.188351,0.5,1,1,0,0,0.057692,37966,432719.2929,5609844.335
12.305918,0.263222,0.186106,0.25,1,1,0,0.333333,0.057692,37683,442504.128,5595633.245
12.449019,0.315575,0.243761,0.5,0.166667,1,0,0,0.134615,37967,440666.967,5598562.939
13.284312,0.609656,0.627203,0.75,1,1,0,0,0.182692,37994,435619.3664,5608540.204
12.417144,0.5041,0.30606,0.25,0.5,1,0,0,0.221154,37481,433615.9102,5608767.489
12.570355,0.364386,0.163485,0.5,1,1,1,0.333333,0.009615,38106,430793.7994,5608478.22
12.013701,0.120815,0.190377,0.25,0,0,1,0,0.221154,37525,438671.4119,5609406.824
